shot_id,action_type,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_zone_area,game_date,opponent
1751,Layup Shot,34.0443,0,0,-118.2698,2,4,0,Jun-05,33,0,0,Center(C),2005/11/27,NJN
11345,Jump Shot,33.8553,102,189,-118.1678,9,2,1,Apr-03,31,21,0,Right Side Center(RC),2004/6/6,DET
19093,Jump Shot,34.0213,-204,23,-118.4738,6,3,0,Jun-05,49,20,,Left Side(L),2006/4/9,LAC
12255,Jump Shot,33.8473,158,197,-118.1118,10,3,0,Aug-07,30,25,0,Right Side Center(RC),2008/2/1,TOR
30264,Driving Layup Shot,34.0443,0,0,-118.2698,6,2,0,Mar-02,11,0,1,Center(C),2002/11/12,ATL
339,Jump Shot,33.9623,118,82,-118.1518,7,2,0,Oct-09,52,14,1,Right Side(R),2009/12/29,GSW
24792,Layup Shot,34.0443,0,0,-118.2698,5,4,1,Jun-05,17,0,0,Center(C),2006/5/4,PHX
11856,Jump Shot,33.9293,136,115,-118.1338,11,3,0,May-04,2,17,0,Right Side Center(RC),2005/3/18,IND
1342,Jump Shot,33.9513,30,93,-118.2398,9,4,0,Feb-01,3,9,1,Center(C),2002/3/17,DAL
30002,Jump Shot,33.8933,105,151,-118.1648,8,2,0,Jun-05,18,18,1,Right Side Center(RC),2006/1/29,DET
24367,Jump Shot,33.8273,110,217,-118.1598,8,4,0,May-04,37,24,0,Right Side Center(RC),2005/3/24,DEN
28471,Jump Shot,33.9203,101,124,-118.1688,1,1,0,2015-16,31,15,,Right Side(R),2015/12/15,MIL
3641,Jump Shot,33.9373,155,107,-118.1148,4,1,0,Sep-08,51,18,,Right Side(R),2008/12/10,PHX
16714,Jump Shot,33.9093,-215,135,-118.4848,5,4,0,Apr-03,28,25,0,Left Side Center(LC),2004/4/6,POR
21521,Turnaround Bank shot,34.0183,-90,26,-118.3598,3,1,0,Oct-09,34,9,,Left Side(L),2010/3/9,TOR
3005,Jump Shot,33.8913,-44,153,-118.3138,0,3,0,Mar-02,31,15,0,Center(C),2002/12/15,ORL
6961,Jump Shot,34.0113,-139,33,-118.4088,0,1,0,2012-13,34,14,0,Left Side(L),2013/3/13,ATL
4091,Jump Shot,33.9683,138,76,-118.1318,8,3,0,Feb-01,59,15,1,Right Side(R),2001/12/11,SEA
16315,Jump Shot,33.8273,-148,217,-118.4178,0,3,1,Apr-03,2,26,0,Left Side Center(LC),2004/5/5,SAS
27692,Jump Shot,33.8163,-122,228,-118.3918,0,4,1,Feb-01,12,25,1,Left Side Center(LC),2002/4/28,POR
26213,Jump Shot,33.9723,-21,72,-118.2908,0,3,1,1999-00,57,7,0,Center(C),2000/5/22,POR
18707,Driving Layup Shot,34.0443,0,0,-118.2698,4,2,0,1997-98,27,0,,Center(C),1997/12/14,DAL
23052,Turnaround Fadeaway shot,34.0213,121,23,-118.1488,5,3,0,Nov-10,5,12,0,Right Side(R),2011/4/6,GSW
23394,Jump Shot,33.8163,-5,228,-118.2748,10,1,0,2014-15,37,22,,Center(C),2014/12/9,SAC
20582,Jump Shot,34.0193,65,25,-118.2048,8,3,0,Dec-11,11,6,0,Center(C),2011/12/31,DEN
19934,Driving Layup Shot,34.0443,0,0,-118.2698,6,3,0,Mar-02,25,0,1,Center(C),2002/12/28,DEN
9651,Jump Shot,33.9953,140,49,-118.1298,6,1,1,Jan-00,11,14,1,Right Side(R),2001/5/21,SAS
8364,Jump Shot,33.9883,-214,56,-118.4838,4,4,0,2015-16,25,22,1,Left Side(L),2015/12/22,DEN
20588,Turnaround Jump Shot,33.9213,125,123,-118.1448,9,1,0,Oct-09,43,17,0,Right Side Center(RC),2010/3/4,MIA
29647,Jump Shot,33.8193,144,225,-118.1258,0,3,0,Nov-10,17,26,0,Right Side Center(RC),2011/3/18,MIN
28146,Jump Shot,33.7913,-174,253,-118.4438,0,4,0,Feb-01,28,30,,Left Side Center(LC),2002/2/17,POR
12419,Jump Shot,33.8243,-130,220,-118.3998,0,2,0,Aug-07,15,25,1,Left Side Center(LC),2007/11/14,HOU
24355,Jump Shot,33.8753,44,169,-118.2258,7,3,0,Mar-02,1,17,0,Center(C),2002/12/22,TOR
13351,Jump Shot,34.0033,36,41,-118.2338,5,1,0,Oct-09,40,5,,Center(C),2010/4/11,POR
29144,Driving Layup Shot,34.0503,21,-6,-118.2488,2,2,0,Oct-09,15,2,0,Center(C),2010/1/24,TOR
22570,Turnaround Jump Shot,33.9513,-69,93,-118.3388,3,1,1,Feb-01,41,11,0,Left Side(L),2002/6/5,NJN
18024,Jump Shot,33.8803,-92,164,-118.3618,0,4,1,Dec-11,0,18,0,Left Side Center(LC),2012/5/19,OKC
9131,Layup Shot,34.0493,6,-5,-118.2638,9,1,0,2014-15,2,0,0,Center(C),2014/10/28,HOU
61,Driving Layup Shot,34.0443,0,0,-118.2698,4,1,0,Jan-00,30,0,1,Center(C),2001/2/2,CHA
1241,Jump Shot,33.9603,115,84,-118.1548,1,3,0,Mar-02,3,14,0,Right Side(R),2002/11/12,ATL
22145,Fadeaway Jump Shot,34.0133,-175,31,-118.4448,7,2,0,Nov-10,35,17,,Left Side(L),2010/11/17,DET
5137,Jump Shot,33.9343,-46,110,-118.3158,9,1,0,Mar-02,19,11,1,Center(C),2002/11/17,HOU
2344,Jump Shot,33.8093,-18,235,-118.2878,6,1,0,Sep-08,48,23,1,Center(C),2009/2/26,PHX
15049,Running Jump Shot,33.9703,-10,74,-118.2798,5,1,1,Jan-00,57,7,1,Center(C),2001/6/8,PHI
2121,Driving Bank shot,34.0143,-23,30,-118.2928,4,1,0,Nov-10,52,3,0,Center(C),2011/3/12,DAL
1525,Jump Shot,34.0103,230,34,-118.0398,5,2,1,Oct-09,24,23,1,Right Side(R),2010/5/25,PHX
7618,Turnaround Jump Shot,33.9933,-64,51,-118.3338,4,3,0,Aug-07,21,8,,Left Side(L),2008/4/10,LAC
154,Driving Finger Roll Layup Shot,34.0443,0,0,-118.2698,3,2,0,Oct-09,14,0,1,Center(C),2010/3/9,TOR
14537,Layup Shot,34.0443,0,0,-118.2698,11,3,0,Jul-06,14,0,0,Center(C),2006/12/15,HOU
482,Jump Shot,33.9913,39,53,-118.2308,5,1,0,Oct-09,47,6,0,Center(C),2010/1/26,WAS
6123,Fadeaway Jump Shot,34.0113,127,33,-118.1428,11,1,0,2012-13,1,13,1,Right Side(R),2012/12/11,CLE
12653,Jump Shot,34.0623,225,-18,-118.0448,6,3,0,Aug-07,28,22,1,Right Side(R),2007/12/23,NYK
24059,Jump Shot,33.8063,204,238,-118.0658,0,2,0,May-04,0,31,0,Right Side Center(RC),2005/3/4,DAL
23486,Jump Shot,33.8913,198,153,-118.0718,1,3,0,2012-13,51,25,1,Right Side Center(RC),2012/11/21,SAC
12113,Jump Shot,33.8383,94,206,-118.1758,8,1,0,Nov-10,33,22,0,Right Side Center(RC),2011/1/4,DET
15851,Jump Shot,33.9633,24,81,-118.2458,9,4,0,May-04,38,8,1,Center(C),2004/11/5,SAS
1763,Jump Shot,33.8353,-136,209,-118.4058,2,1,0,Nov-10,33,24,1,Left Side Center(LC),2011/3/27,NOH
15827,Driving Layup Shot,34.0443,0,0,-118.2698,2,1,1,1999-00,52,0,1,Center(C),2000/6/7,IND
15508,Jump Shot,34.0003,27,44,-118.2428,2,1,0,1999-00,4,5,,Center(C),1999/12/27,DAL
8943,Jump Shot,33.8803,193,164,-118.0768,3,1,0,2012-13,29,25,0,Right Side Center(RC),2013/4/10,POR
7716,Fadeaway Jump Shot,33.9323,130,112,-118.1398,3,1,1,Dec-11,34,17,0,Right Side Center(RC),2012/5/19,OKC
26362,Jump Shot,34.0583,-154,-14,-118.4238,3,1,0,May-04,34,15,0,Left Side(L),2005/3/4,DAL
21793,Jump Shot,33.9893,89,55,-118.1808,0,2,0,Feb-01,2,10,0,Right Side(R),2002/2/3,DAL
23864,Jump Shot,33.9143,-13,130,-118.2828,5,3,0,Mar-02,36,13,,Center(C),2003/1/4,PHX
22597,Jump Shot,33.8843,-90,160,-118.3598,0,4,0,Apr-03,40,18,,Left Side Center(LC),2004/3/28,UTA
4854,Jump Shot,33.5163,148,528,-118.1218,0,1,1,Mar-02,1,54,,Back Court(BC),2003/4/22,MIN
2712,Jump Shot,33.9113,158,133,-118.1118,6,3,0,Mar-02,43,20,,Right Side Center(RC),2002/11/20,SAS
23151,Jump Shot,33.9703,89,74,-118.1808,4,2,1,Sep-08,32,11,0,Right Side(R),2009/5/8,HOU
20535,Jump Shot,33.9813,-126,63,-118.3958,3,2,0,1999-00,43,14,1,Left Side(L),2000/2/23,CLE
28770,Jump Shot,34.0463,136,-2,-118.1338,2,2,0,Sep-08,32,13,1,Right Side(R),2009/4/9,DEN
17718,Fadeaway Jump Shot,34.0703,125,-26,-118.1448,7,2,0,May-04,33,12,,Right Side(R),2005/3/4,DAL
29799,Jump Shot,33.8173,128,227,-118.1418,3,3,0,Aug-07,42,26,,Right Side Center(RC),2007/11/9,MIN
11047,Jump Shot,33.8683,-201,176,-118.4708,2,2,0,Nov-10,28,26,0,Left Side Center(LC),2011/1/7,NOH
24763,Turnaround Jump Shot,33.9673,-13,77,-118.2828,5,4,0,Oct-09,34,7,0,Center(C),2010/1/8,POR
25713,Fadeaway Jump Shot,33.9573,107,87,-118.1628,6,3,0,Mar-02,9,13,1,Right Side(R),2003/3/26,HOU
6820,Jump Shot,34.0473,126,-3,-118.1438,2,3,0,Aug-07,50,12,0,Right Side(R),2008/4/2,POR
24064,Jump Shot,33.9833,151,61,-118.1188,0,3,0,Jul-06,1,16,1,Right Side(R),2007/4/15,SEA
26635,Layup Shot,34.0323,-22,12,-118.2918,0,2,0,Nov-10,33,2,0,Center(C),2010/12/10,CHI
21800,Jump Shot,34.0113,-90,33,-118.3598,4,1,0,Sep-08,15,9,0,Left Side(L),2009/3/31,CHA
20235,Jump Shot,33.9293,220,115,-118.0498,4,2,0,Aug-07,46,24,,Right Side Center(RC),2008/3/18,DAL
24725,Jump Shot,33.8633,117,181,-118.1528,0,2,0,Jul-06,26,21,1,Right Side Center(RC),2007/2/26,UTA
20509,Jump Shot,33.9123,-177,132,-118.4468,11,3,1,Dec-11,33,22,1,Left Side Center(LC),2012/5/8,DEN
13082,Jump Shot,33.8993,108,145,-118.1618,9,4,0,Apr-03,49,18,0,Right Side Center(RC),2003/12/28,BOS
21875,Jump Shot,33.8893,-126,155,-118.3958,10,4,0,Mar-02,36,19,0,Left Side Center(LC),2002/12/13,NOH
11556,Jump Shot,33.9033,197,141,-118.0728,7,2,0,2015-16,56,24,1,Right Side Center(RC),2015/12/23,OKC
21173,Pullup Jump shot,33.9233,-52,121,-118.3218,1,4,0,Dec-11,16,13,1,Center(C),2012/1/29,MIN
19251,Jump Shot,34.0133,15,31,-118.2548,7,4,0,Apr-03,45,3,0,Center(C),2004/2/28,WAS
28353,Layup Shot,34.0443,0,0,-118.2698,0,1,0,Aug-07,8,0,0,Center(C),2008/3/4,SAC
17771,Jump Shot,33.7973,6,247,-118.2638,3,4,0,Dec-11,32,24,0,Center(C),2012/2/12,TOR
5942,Jump Shot,34.0263,111,18,-118.1588,10,2,0,1997-98,19,11,1,Right Side(R),1997/12/10,GSW
3068,Jump Shot,33.7533,-10,291,-118.2798,1,4,0,Dec-11,40,29,,Center(C),2012/1/3,HOU
29246,Layup Shot,34.0443,0,0,-118.2698,9,4,0,1996-97,50,0,,Center(C),1997/1/8,CHA
3630,Turnaround Jump Shot,33.9593,42,85,-118.2278,10,3,0,2014-15,16,9,1,Center(C),2015/1/4,IND
29873,Fadeaway Jump Shot,34.0473,-231,-3,-118.5008,5,2,1,Dec-11,25,23,1,Left Side(L),2012/5/4,DEN
24028,Jump Shot,33.8393,155,205,-118.1148,0,2,0,Nov-10,40,25,0,Right Side Center(RC),2011/2/14,CHA
3029,Jump Shot,33.8663,-196,178,-118.4658,9,3,0,Dec-11,58,26,0,Left Side Center(LC),2012/2/29,MIN
2970,Turnaround Jump Shot,34.0373,146,7,-118.1238,9,4,1,Mar-02,23,14,,Right Side(R),2003/5/5,SAS
11665,Jump Shot,33.8613,-60,183,-118.3298,1,3,0,Dec-11,41,19,0,Left Side Center(LC),2012/1/14,LAC
26285,Turnaround Jump Shot,34.0223,-120,22,-118.3898,6,4,0,Sep-08,17,12,0,Left Side(L),2009/2/2,NYK
27530,Jump Shot,33.7253,-85,319,-118.3548,0,4,0,Jul-06,9,33,,Center(C),2007/3/27,MEM
8647,Slam Dunk Shot,34.0443,0,0,-118.2698,1,3,0,Sep-08,48,0,1,Center(C),2009/2/20,NOH
15157,Jump Shot,33.9093,-136,135,-118.4058,8,4,0,2012-13,50,19,,Left Side Center(LC),2012/12/11,CLE
22521,Jump Bank Shot,34.0143,-34,30,-118.3038,0,4,1,Dec-11,28,4,0,Center(C),2012/5/8,DEN
29320,Fadeaway Jump Shot,33.9893,-145,55,-118.4148,5,1,0,Feb-01,53,15,1,Left Side(L),2002/3/19,DAL
25186,Running Layup Shot,34.0133,0,31,-118.2698,8,4,0,Apr-03,13,3,0,Center(C),2003/12/3,SAS
4264,Jump Shot,34.0443,-153,0,-118.4228,1,5,0,Jan-00,18,15,1,Left Side(L),2000/12/6,GSW
17030,Jump Shot,33.8793,-153,165,-118.4228,11,4,0,Nov-10,2,22,0,Left Side Center(LC),2011/1/9,NYK
15647,Driving Layup Shot,34.0443,0,0,-118.2698,0,1,1,Oct-09,18,0,0,Center(C),2010/4/30,OKC
7993,Driving Finger Roll Layup Shot,34.0293,2,15,-118.2678,8,1,0,2012-13,30,1,,Center(C),2013/1/27,OKC
18459,Reverse Layup Shot,34.0443,0,0,-118.2698,8,1,0,Sep-08,22,0,,Center(C),2008/12/20,ORL
28629,Fadeaway Jump Shot,34.0333,-160,11,-118.4298,5,2,0,Feb-01,15,16,1,Left Side(L),2002/2/17,POR
16726,Jump Shot,33.6393,88,405,-118.1818,0,2,0,Nov-10,0,41,0,Back Court(BC),2010/12/21,MIL
8042,Jump Shot,34.0413,189,3,-118.0808,3,1,0,2012-13,7,18,1,Right Side(R),2012/11/11,SAC
15989,Jump Shot,33.9303,138,114,-118.1318,4,2,0,Jul-06,40,17,1,Right Side Center(RC),2006/12/20,MIN
1623,Jump Shot,33.8353,-42,209,-118.3118,3,3,0,1999-00,55,21,1,Center(C),2000/1/5,LAC
12876,Jump Shot,33.8803,102,164,-118.1678,11,3,0,Jul-06,40,19,0,Right Side Center(RC),2007/2/25,GSW
23526,Jump Shot,33.8143,110,230,-118.1598,5,4,0,Jun-05,1,25,1,Right Side Center(RC),2006/1/27,GSW
22181,Jump Shot,33.8963,192,148,-118.0778,8,1,0,2012-13,50,24,,Right Side Center(RC),2012/12/28,POR
7185,Jump Shot,33.8353,141,209,-118.1288,8,3,1,Oct-09,3,25,0,Right Side Center(RC),2010/6/8,BOS
29674,Jump Shot,33.8683,125,176,-118.1448,4,2,1,Sep-08,40,21,0,Right Side Center(RC),2009/5/4,HOU
24617,Jump Shot,33.8903,92,154,-118.1778,7,4,0,Sep-08,33,17,1,Right Side Center(RC),2008/12/16,NYK
5476,Layup Shot,34.0443,0,0,-118.2698,3,4,0,Apr-03,7,0,0,Center(C),2004/4/13,GSW
26666,Alley Oop Layup shot,34.0443,0,0,-118.2698,9,3,0,Feb-01,34,0,,Center(C),2002/1/11,MIN
28501,Jump Shot,34.0433,230,1,-118.0398,11,1,0,Oct-09,21,23,0,Right Side(R),2010/3/19,MIN
26752,Jump Shot,33.8473,-113,197,-118.3828,11,3,0,Apr-03,19,22,,Left Side Center(LC),2004/1/2,SEA
23366,Layup Shot,34.0443,0,0,-118.2698,8,4,0,Jan-00,14,0,0,Center(C),2001/2/20,DAL
16459,Jump Shot,33.8293,-140,215,-118.4098,11,1,0,Mar-02,9,25,0,Left Side Center(LC),2003/2/23,SEA
8997,Jump Shot,34.0293,-157,15,-118.4268,9,2,0,1996-97,35,15,1,Left Side(L),1996/11/15,LAC
30593,Jump Shot,34.0443,205,0,-118.0648,10,1,0,Jun-05,22,20,0,Right Side(R),2005/12/9,CHI
27234,Jump Shot,33.8763,-177,168,-118.4468,1,2,0,Aug-07,24,24,1,Left Side Center(LC),2008/4/8,POR
11373,Jump Shot,33.9193,144,125,-118.1258,5,4,0,Aug-07,55,19,0,Right Side Center(RC),2007/12/20,CLE
26653,Running Bank shot,33.9843,-103,60,-118.3728,10,4,1,Sep-08,33,11,1,Left Side(L),2009/4/21,UTA
8634,Pullup Jump shot,33.9693,187,75,-118.0828,2,3,0,2012-13,13,20,,Right Side(R),2013/1/8,HOU
23194,Layup Shot,34.0443,0,0,-118.2698,3,2,0,Aug-07,51,0,0,Center(C),2008/3/28,MEM
18436,Driving Layup Shot,34.0443,0,0,-118.2698,1,4,0,Sep-08,43,0,1,Center(C),2009/2/24,OKC
18926,Jump Shot,33.9213,-118,123,-118.3878,9,1,0,Mar-02,23,17,1,Left Side Center(LC),2003/2/18,HOU
17686,Jump Shot,33.8683,111,176,-118.1588,6,1,0,2014-15,50,20,0,Right Side Center(RC),2014/12/12,SAS
22262,Jump Shot,33.9233,-60,121,-118.3298,2,2,0,2012-13,12,13,1,Center(C),2012/12/2,ORL
23753,Layup Shot,34.0443,0,0,-118.2698,1,2,0,Oct-09,20,0,1,Center(C),2010/3/5,CHA
28007,Layup Shot,34.0443,0,0,-118.2698,2,4,0,Oct-09,34,0,,Center(C),2009/11/1,ATL
1305,Jump Shot,34.0703,-128,-26,-118.3978,5,4,0,Jun-05,42,13,1,Left Side(L),2005/12/6,MIL
8429,Jump Shot,33.9833,-150,61,-118.4198,5,1,0,Nov-10,22,16,1,Left Side(L),2010/11/21,GSW
4034,Jump Shot,33.8583,202,186,-118.0678,3,3,0,Jul-06,27,27,0,Right Side Center(RC),2007/3/4,PHX
2600,Reverse Layup Shot,34.0443,0,0,-118.2698,9,2,0,Apr-03,59,0,0,Center(C),2004/1/28,SEA
12809,Running Jump Shot,33.9073,-2,137,-118.2718,2,2,0,Nov-10,13,13,1,Center(C),2010/11/28,IND
2574,Jump Shot,33.8093,-13,235,-118.2828,1,1,1,Sep-08,18,23,1,Center(C),2009/6/9,ORL
27857,Jump Shot,33.8993,-135,145,-118.4048,0,4,1,Apr-03,11,19,1,Left Side Center(LC),2004/5/13,SAS
3187,Layup Shot,34.0143,7,30,-118.2628,5,2,0,Jan-00,36,3,0,Center(C),2001/2/28,DEN
28530,Driving Layup Shot,34.0443,0,0,-118.2698,11,1,0,1998-99,19,0,1,Center(C),1999/4/5,DEN
19153,Driving Layup Shot,34.0443,0,0,-118.2698,7,3,1,1999-00,5,0,,Center(C),2000/5/16,PHX
4832,Layup Shot,34.0443,0,0,-118.2698,5,4,0,Jun-05,7,0,1,Center(C),2005/12/12,DAL
20608,Driving Layup Shot,34.0443,0,0,-118.2698,0,1,0,Mar-02,58,0,,Center(C),2003/1/5,PHX
16087,Jump Shot,33.9393,-92,105,-118.3618,4,2,0,Oct-09,48,13,0,Left Side(L),2009/11/3,OKC
24558,Driving Layup Shot,34.0223,0,22,-118.2698,6,1,0,Jun-05,39,2,,Center(C),2006/2/1,IND
2107,Dunk Shot,34.0443,0,0,-118.2698,7,1,0,Jul-06,27,0,1,Center(C),2007/4/12,LAC
19064,Jump Shot,33.8913,56,153,-118.2138,9,1,0,Mar-02,40,16,1,Right Side Center(RC),2003/1/4,PHX
15518,Running Jump Shot,34.0293,123,15,-118.1468,6,3,1,Aug-07,52,12,1,Right Side(R),2008/6/5,BOS
27338,Slam Dunk Shot,34.0443,-1,0,-118.2708,7,3,0,Jan-00,53,0,1,Center(C),2000/11/8,SAS
12881,Layup Shot,34.0443,0,0,-118.2698,2,1,0,Mar-02,7,0,,Center(C),2003/1/10,CLE
17772,Layup Shot,34.0163,-5,28,-118.2748,6,4,0,Dec-11,51,2,1,Center(C),2012/3/14,NOH
30206,Fadeaway Jump Shot,34.0603,179,-16,-118.0908,2,1,0,Jun-05,29,17,1,Right Side(R),2005/12/26,WAS
29920,Jump Shot,33.8393,85,205,-118.1848,9,1,1,1999-00,5,22,,Right Side Center(RC),2000/5/10,PHX
29037,Jump Shot,34.0233,-229,21,-118.4988,0,2,0,Feb-01,11,22,,Left Side(L),2002/3/19,DAL
22371,Running Jump Shot,33.8823,115,162,-118.1548,9,3,0,1998-99,30,19,1,Right Side Center(RC),1999/2/26,LAC
7084,Jump Bank Shot,34.0193,-78,25,-118.3478,1,2,0,Nov-10,53,8,0,Left Side(L),2010/12/1,HOU
13193,Driving Layup Shot,34.0443,0,0,-118.2698,5,1,0,May-04,52,0,,Center(C),2005/4/3,MEM
1280,Turnaround Fadeaway shot,34.0543,154,-10,-118.1158,2,2,1,Sep-08,15,15,1,Right Side(R),2009/4/19,UTA
13222,Fadeaway Jump Shot,33.8723,13,172,-118.2568,5,3,0,Sep-08,18,17,0,Center(C),2008/11/1,DEN
805,Jump Shot,33.8693,81,175,-118.1888,2,2,0,Feb-01,35,19,,Right Side Center(RC),2002/3/29,POR
14597,Layup Shot,34.0403,-1,4,-118.2708,2,2,1,Feb-01,9,0,1,Center(C),2002/5/12,SAS
17940,Jump Shot,33.9153,121,129,-118.1488,2,4,0,2014-15,26,17,1,Right Side Center(RC),2014/11/11,MEM
20876,Turnaround Jump Shot,33.9763,-46,68,-118.3158,6,3,1,Jan-00,41,8,1,Left Side(L),2001/5/8,SAC
11383,Jump Shot,33.6333,-31,411,-118.3008,0,1,0,Mar-02,0,41,0,Back Court(BC),2003/3/25,ATL
4567,Jump Shot,34.0223,207,22,-118.0628,11,2,0,Mar-02,36,20,0,Right Side(R),2002/11/19,DAL
30200,Turnaround Jump Shot,33.8913,-4,153,-118.2738,7,2,0,Dec-11,4,15,0,Center(C),2012/1/3,HOU
15359,Pullup Jump shot,33.8463,-158,198,-118.4278,3,4,0,Sep-08,55,25,1,Left Side Center(LC),2009/4/3,HOU
4842,Jump Bank Shot,33.9193,-2,125,-118.2718,10,3,0,Jun-05,20,12,1,Center(C),2005/11/16,NYK
19979,Alley Oop Dunk Shot,34.0443,0,0,-118.2698,5,1,0,Feb-01,3,0,1,Center(C),2002/2/14,SEA
22420,Jump Shot,33.8963,81,148,-118.1888,3,4,0,Nov-10,15,16,,Right Side Center(RC),2010/12/12,NJN
23237,Fadeaway Jump Shot,34.0353,-152,9,-118.4218,10,1,0,2012-13,31,15,1,Left Side(L),2013/1/30,PHX
10113,Jump Shot,33.8843,-94,160,-118.3638,3,2,0,Jan-00,15,18,1,Left Side Center(LC),2000/11/8,SAS
8706,Jump Shot,33.9343,-148,110,-118.4178,4,3,0,Jul-06,10,18,0,Left Side Center(LC),2006/11/17,TOR
20562,Jump Shot,33.9013,148,143,-118.1218,11,4,0,Mar-02,46,20,0,Right Side Center(RC),2003/3/31,MEM
17693,Running Jump Shot,33.9873,23,57,-118.2468,5,2,0,1997-98,42,6,0,Center(C),1998/3/18,PHX
13860,Jump Shot,33.8143,80,230,-118.1898,2,4,0,Mar-02,43,24,0,Right Side Center(RC),2003/2/21,POR
9107,Jump Shot,33.9733,185,71,-118.0848,4,2,0,Oct-09,8,19,1,Right Side(R),2009/12/29,GSW
3453,Jump Shot,34.0413,104,3,-118.1658,10,3,1,1998-99,1,10,0,Right Side(R),1999/5/17,SAS
20080,Jump Shot,33.3423,-57,702,-118.3268,0,3,0,May-04,0,70,0,Back Court(BC),2005/4/20,POR
20627,Jump Shot,33.8503,98,194,-118.1718,11,1,0,Jan-00,42,21,1,Right Side Center(RC),2000/11/16,SAC
27733,Driving Layup Shot,34.0443,0,0,-118.2698,1,4,0,Aug-07,19,0,1,Center(C),2008/3/2,DAL
2199,Jump Shot,33.8383,173,206,-118.0968,0,2,0,Nov-10,33,26,0,Right Side Center(RC),2011/4/12,SAS
16033,Jump Shot,33.9423,-100,102,-118.3698,6,2,1,Nov-10,2,14,0,Left Side(L),2011/4/28,NOH
25351,Jump Shot,33.8193,-108,225,-118.3778,4,2,0,May-04,30,24,1,Left Side Center(LC),2005/3/22,UTA
4426,Jump Shot,33.9373,-38,107,-118.3078,11,1,0,Aug-07,3,11,1,Center(C),2008/3/28,MEM
6151,Jump Shot,33.7793,26,265,-118.2438,11,3,0,2012-13,23,26,,Center(C),2013/3/5,OKC
14290,Jump Shot,34.0393,121,5,-118.1488,1,3,0,Mar-02,19,12,1,Right Side(R),2003/2/19,UTA
17328,Driving Layup Shot,34.0443,0,0,-118.2698,8,3,0,Feb-01,45,0,,Center(C),2002/3/10,NYK
823,Driving Dunk Shot,34.0373,-7,7,-118.2768,3,4,0,Dec-11,5,0,1,Center(C),2012/3/9,MIN
15071,Jump Shot,34.0163,125,28,-118.1448,3,2,0,Feb-01,35,12,0,Right Side(R),2002/3/19,DAL
21390,Running Layup Shot,34.0213,24,23,-118.2458,4,1,0,Mar-02,57,3,,Center(C),2003/2/4,IND
22997,Jump Shot,34.0103,243,34,-118.0268,9,1,0,Jan-00,42,24,1,Right Side(R),2000/11/28,IND
28854,Jump Shot,34.0293,149,15,-118.1208,0,3,0,May-04,38,14,0,Right Side(R),2004/11/2,DEN
8357,Jump Shot,34.0103,-42,34,-118.3118,11,1,0,Feb-01,44,5,1,Center(C),2002/1/29,ATL
22004,Jump Shot,34.0403,153,4,-118.1168,0,1,0,Jan-00,18,15,,Right Side(R),2000/11/18,DEN
20932,Jump Shot,34.0113,153,33,-118.1168,2,3,1,Mar-02,43,15,0,Right Side(R),2003/5/9,SAS
12176,Jump Shot,33.9553,128,89,-118.1418,10,3,1,Aug-07,58,15,,Right Side(R),2008/6/12,BOS
18923,Jump Shot,33.9473,149,97,-118.1208,9,3,0,Sep-08,6,17,0,Right Side(R),2009/3/17,PHI
15150,Jump Shot,33.9643,-13,80,-118.2828,1,1,0,Nov-10,2,8,0,Center(C),2010/12/10,CHI
30322,Layup Shot,34.0443,0,0,-118.2698,7,4,0,Mar-02,0,0,1,Center(C),2003/2/14,SAS
9504,Jump Shot,33.7923,-14,252,-118.2838,7,4,0,1998-99,37,25,0,Center(C),1999/4/24,SAS
21592,Pullup Jump shot,33.8683,114,176,-118.1558,0,4,0,Nov-10,27,20,,Right Side Center(RC),2011/2/27,OKC
29956,Driving Layup Shot,34.0443,0,0,-118.2698,0,1,0,Jun-05,58,0,1,Center(C),2006/3/15,MIN
29164,Driving Dunk Shot,34.0443,0,0,-118.2698,9,3,1,Feb-01,20,0,1,Center(C),2002/6/5,NJN
13576,Jump Shot,33.8543,-177,190,-118.4468,2,1,0,2012-13,28,25,0,Left Side Center(LC),2012/12/22,GSW
3055,Jump Shot,33.8373,16,207,-118.2538,8,2,0,Apr-03,13,20,0,Center(C),2004/3/26,MIN
20060,Turnaround Jump Shot,33.9423,33,102,-118.2368,11,2,0,Jul-06,44,10,,Center(C),2007/3/9,PHI
24161,Turnaround Jump Shot,33.9613,-138,83,-118.4078,2,4,0,Oct-09,37,16,0,Left Side(L),2010/1/21,CLE
7219,Layup Shot,34.0303,-2,14,-118.2718,0,2,0,2012-13,31,1,1,Center(C),2013/1/13,CLE
6723,Jump Shot,34.0333,92,11,-118.1778,3,1,0,2015-16,5,9,0,Right Side(R),2016/4/8,NOP
3301,Jump Shot,33.8203,28,224,-118.2418,9,3,0,Nov-10,55,22,0,Center(C),2010/11/3,SAC
19695,Jump Shot,33.8523,-188,192,-118.4578,6,4,0,2012-13,32,26,0,Left Side Center(LC),2013/1/11,OKC
23606,Jump Shot,33.9473,-163,97,-118.4328,4,3,0,2012-13,1,18,0,Left Side(L),2013/2/3,DET
8520,Driving Finger Roll Layup Shot,34.0443,0,0,-118.2698,3,2,1,Sep-08,38,0,1,Center(C),2009/5/12,HOU
